bundle_id,bundle_name,refset_name,refset_url,score
2987,Calcific aortic valve disease,Huntington’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hunt_cod/20250627/,0.16666666666666666
2987,Calcific aortic valve disease,Crohns disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crohns_cod/20250627/,0.16666666666666666
2987,Calcific aortic valve disease,Coeliac disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/coeliac_cod/20250627/,0.16666666666666666
2990,Other non-rheumatic valve disease DEPRECATED,Non-asthma and non-COPD chronic respiratory disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19resp_cod/20250627/,0.25
2990,Other non-rheumatic valve disease DEPRECATED,Disease-modifying antirheumatic non-drug concept codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmards_cod/20250627/,0.25
2990,Other non-rheumatic valve disease DEPRECATED,Disease-modifying antirheumatic non-drug concept codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmards_cod/20250627/,0.23076923076923078
2990,Other non-rheumatic valve disease DEPRECATED,Codes for diabetes (non-type 1),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmnontype1_cod/20250627/,0.2
2990,Other non-rheumatic valve disease DEPRECATED,Moving to new residence and other non-care home living status codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/movnewres_cod/20250627/,0.2
2990,Other non-rheumatic valve disease DEPRECATED,Non-diabetic hyperglycaemia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ndh_cod/20250627/,0.2
2990,Other non-rheumatic valve disease DEPRECATED,Non-haemorrhagic stroke codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ostr_cod/20250627/,0.2
2993,Degenerative mitral valve disease,Kawasaki disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/kawasaki_cod/20250627/,0.16666666666666666
2993,Degenerative mitral valve disease,Grave’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gravesdis_cod/20250627/,0.16666666666666666
2993,Degenerative mitral valve disease,Mitochondrial disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mitochond_cod/20250627/,0.16666666666666666
2993,Degenerative mitral valve disease,Huntington’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hunt_cod/20250627/,0.16666666666666666
2993,Degenerative mitral valve disease,Crohns disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crohns_cod/20250627/,0.16666666666666666
2993,Degenerative mitral valve disease,Coeliac disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/coeliac_cod/20250627/,0.16666666666666666
2996,First ever acute subarachnoid hemorrhage,Acute confusion codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/acconfus_cod/20250627/,0.14285714285714285
2996,First ever acute subarachnoid hemorrhage,Seen by first contact physiotherapist codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/fcphysio_cod/20200812/,0.1111111111111111
2996,First ever acute subarachnoid hemorrhage,First hepatitis B vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepbvac1_cod/20250627/,0.1111111111111111
2996,First ever acute subarachnoid hemorrhage,First Men B vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menbvac1_cod/20250627/,0.1111111111111111
2996,First ever acute subarachnoid hemorrhage,MMR first dose vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mmrvac1_cod/20250627/,0.1111111111111111
2996,First ever acute subarachnoid hemorrhage,MMRV first dose vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mmrvvac1_cod/20250627/,0.1111111111111111
2996,First ever acute subarachnoid hemorrhage,HPV vaccination first dose codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hpvvac1_cod/20250627/,0.1111111111111111
3008,Thalassemias - Total (excluding thalassemia trait),Total cholesterol codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol_cod/20250627/,0.14285714285714285
3008,Thalassemias - Total (excluding thalassemia trait),Total cholesterol codes with a value,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol2_cod/20250627/,0.125
3008,Thalassemias - Total (excluding thalassemia trait),Total IgE level codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ige_cod/20250627/,0.125
3008,Thalassemias - Total (excluding thalassemia trait),Total colectomy procedure codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/totcolect_cod/20250627/,0.125
3008,Thalassemias - Total (excluding thalassemia trait),Learning disability (LD) excluded codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ldrem_cod/20250627/,0.1111111111111111
3008,Thalassemias - Total (excluding thalassemia trait),Pulse rhythm assessment codes (excluding ECG),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pulrhyth_cod/20250627/,0.1
3011,Sickle cell disorders - Total (excluding sickle trait),Sickle cell disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.25
3011,Sickle cell disorders - Total (excluding sickle trait),Sickle cell disease codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.2222222222222222
3011,Sickle cell disorders - Total (excluding sickle trait),Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.14285714285714285
3011,Sickle cell disorders - Total (excluding sickle trait),Non-haematological cancer morphology codes excluding skin basal cell and squamous cancers,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/nhaemcanmorph_cod/20250627/,0.13333333333333333
3029,Congenital chromo (all ages) - parent,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.14285714285714285
3029,Congenital chromo (all ages) - parent,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.125
3029,Congenital chromo (all ages) - parent,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.125
3029,Congenital chromo (all ages) - parent,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.125
3029,Congenital chromo (all ages) - parent,Congenital malformation codes required for EPP (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1111111111111111
3029,Congenital chromo (all ages) - parent,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1111111111111111
3029,Congenital chromo (all ages) - parent,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1111111111111111
3035,Benign prostatic hyperplasia prepped data,Dissent from secondary use of GP patient identifiable data,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pobjec_cod/20200812/,0.09090909090909091
3035,Benign prostatic hyperplasia prepped data,Dissent withdrawn from secondary use of GP patient identifiable data,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pobjecw_cod/20241205/,0.08333333333333333
3047,Poisoning by other means,MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.14285714285714285
3047,Poisoning by other means,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.125
3047,Poisoning by other means,Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.125
3047,Poisoning by other means,Other ethnic group Arab ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oa_cod/20250627/,0.1111111111111111
3047,Poisoning by other means,White Any other White background ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016wo_cod/20250627/,0.1111111111111111
3047,Poisoning by other means,Pneumococcal vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pneuvacohp1_cod/20250627/,0.1111111111111111
3047,Poisoning by other means,MMR vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mmrohpvac_cod/20250627/,0.1111111111111111
3047,Poisoning by other means,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping) (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/other-ethnic-group-any-other-ethnic-group-ethnicity-group-codes-2016-grouping/20241205/,0.1111111111111111
3053,Non-alcoholic steatohepatitis (NASH),Codes for diabetes (non-type 1),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmnontype1_cod/20250627/,0.25
3053,Non-alcoholic steatohepatitis (NASH),Non-diabetic hyperglycaemia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ndh_cod/20250627/,0.25
3053,Non-alcoholic steatohepatitis (NASH),Non-haemorrhagic stroke codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ostr_cod/20250627/,0.25
3053,Non-alcoholic steatohepatitis (NASH),Discoid and non-systemic lupus codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dlupus_cod/20210127/,0.2222222222222222
3053,Non-alcoholic steatohepatitis (NASH),Familial and non-familial hypercholesterolemia diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/fnfhyp_cod/20250627/,0.2222222222222222
3053,Non-alcoholic steatohepatitis (NASH),Chemotherapy non-drug concept codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chemo_cod/20250627/,0.2222222222222222
3065,congenital hearing loss,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.16666666666666666
3065,congenital hearing loss,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.14285714285714285
3065,congenital hearing loss,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.14285714285714285
3065,congenital hearing loss,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.14285714285714285
3065,congenital hearing loss,Congenital malformation codes required for EPP (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.125
3065,congenital hearing loss,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.125
3065,congenital hearing loss,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.125
3081,Other hemoglobinopathies,MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.16666666666666666
3081,Other hemoglobinopathies,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.14285714285714285
3081,Other hemoglobinopathies,Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.14285714285714285
3081,Other hemoglobinopathies,Other ethnic group Arab ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oa_cod/20250627/,0.125
3081,Other hemoglobinopathies,White Any other White background ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016wo_cod/20250627/,0.125
3081,Other hemoglobinopathies,Pneumococcal vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pneuvacohp1_cod/20250627/,0.125
3081,Other hemoglobinopathies,MMR vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mmrohpvac_cod/20250627/,0.125
3081,Other hemoglobinopathies,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping) (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/other-ethnic-group-any-other-ethnic-group-ethnicity-group-codes-2016-grouping/20241205/,0.125
3082,Aplastic anemia,Autoimmune hemolytic anemia (AIHA) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/aiha_cod/20250627/,0.16666666666666666
3082,Aplastic anemia,Autoimmune hemolytic anemia (AIHA) codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/aiha_cod/20250627/,0.14285714285714285
3119,Other excessive or irregular vaginal bleeding,Irregular pulse codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/irregpulse_cod/20250627/,0.14285714285714285
3119,Other excessive or irregular vaginal bleeding,Excessive alcohol consumption codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/excessalc_cod/20250627/,0.125
3119,Other excessive or irregular vaginal bleeding,MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.1111111111111111
3119,Other excessive or irregular vaginal bleeding,Brief intervention for excessive alcohol consumption codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/alcbrint_cod/20250627/,0.1
3119,Other excessive or irregular vaginal bleeding,Extended intervention for excessive alcohol consumption codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/alcexint_cod/20250627/,0.1
3119,Other excessive or irregular vaginal bleeding,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.1
3119,Other excessive or irregular vaginal bleeding,Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.1
3131,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",Myelodysplastic syndrome (MDS) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mds_cod/20250627/,0.125
3131,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.1111111111111111
3131,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",Myelodysplastic syndrome (MDS) codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mds_cod/20250627/,0.1111111111111111
3131,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.1
3131,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.1
3137,Benign and in situ cervical and uterine neoplasms,Cervical screening codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/smear_cod/20250627/,0.14285714285714285
3137,Benign and in situ cervical and uterine neoplasms,Cervical cytology exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cytexc_cod/20200812/,0.125
3137,Benign and in situ cervical and uterine neoplasms,Patient not responded to three invites for cervical screening codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cspcainvite_cod/20250627/,0.1
3137,Benign and in situ cervical and uterine neoplasms,Codes indicating the patient has chosen not to receive cervical smear,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/csdec_cod/20250627/,0.09090909090909091
3137,Benign and in situ cervical and uterine neoplasms,Codes for cervical screening quality indicator care unsuitable for patient,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cspu_cod/20250627/,0.08333333333333333
3140,Other benign and in situ neoplasms,MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.125
3140,Other benign and in situ neoplasms,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.1111111111111111
3140,Other benign and in situ neoplasms,Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.1111111111111111
3140,Other benign and in situ neoplasms,Other ethnic group Arab ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oa_cod/20250627/,0.1
3140,Other benign and in situ neoplasms,White Any other White background ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016wo_cod/20250627/,0.1
3140,Other benign and in situ neoplasms,Pneumococcal vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pneuvacohp1_cod/20250627/,0.1
3140,Other benign and in situ neoplasms,MMR vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mmrohpvac_cod/20250627/,0.1
3140,Other benign and in situ neoplasms,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping) (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/other-ethnic-group-any-other-ethnic-group-ethnicity-group-codes-2016-grouping/20241205/,0.1
3188,Other congenital birth defects,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.14285714285714285
3188,Other congenital birth defects,MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.125
3188,Other congenital birth defects,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.125
3188,Other congenital birth defects,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.125
3188,Other congenital birth defects,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.125
3196,"Peptic ulcer disease, with complication",Kawasaki disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/kawasaki_cod/20250627/,0.16666666666666666
3196,"Peptic ulcer disease, with complication",Grave’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gravesdis_cod/20250627/,0.16666666666666666
3196,"Peptic ulcer disease, with complication",Mitochondrial disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mitochond_cod/20250627/,0.16666666666666666
3196,"Peptic ulcer disease, with complication",Huntington’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hunt_cod/20250627/,0.16666666666666666
3196,"Peptic ulcer disease, with complication",Crohns disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crohns_cod/20250627/,0.16666666666666666
3196,"Peptic ulcer disease, with complication",Peptic ulceration codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pepticulcer_cod/20250627/,0.16666666666666666
3196,"Peptic ulcer disease, with complication",Coeliac disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/coeliac_cod/20250627/,0.16666666666666666
3197,"Peptic ulcer disease, uncomplicated, acute",Acute confusion codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/acconfus_cod/20250627/,0.14285714285714285
3197,"Peptic ulcer disease, uncomplicated, acute",Kawasaki disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/kawasaki_cod/20250627/,0.14285714285714285
3197,"Peptic ulcer disease, uncomplicated, acute",Grave’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gravesdis_cod/20250627/,0.14285714285714285
3197,"Peptic ulcer disease, uncomplicated, acute",Mitochondrial disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mitochond_cod/20250627/,0.14285714285714285
3197,"Peptic ulcer disease, uncomplicated, acute",Huntington’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hunt_cod/20250627/,0.14285714285714285
3197,"Peptic ulcer disease, uncomplicated, acute",Crohns disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crohns_cod/20250627/,0.14285714285714285
3197,"Peptic ulcer disease, uncomplicated, acute",Peptic ulceration codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pepticulcer_cod/20250627/,0.14285714285714285
3197,"Peptic ulcer disease, uncomplicated, acute",Coeliac disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/coeliac_cod/20250627/,0.14285714285714285
3198,"Peptic ulcer disease, uncomplicated, chronic DEPRECATED",Chronic heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chronhd_cod/20250627/,0.25
3198,"Peptic ulcer disease, uncomplicated, chronic DEPRECATED",Chronic respiratory disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crdatrisk1_cod/20250627/,0.25
3198,"Peptic ulcer disease, uncomplicated, chronic DEPRECATED",Chronic liver disease (CLD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cldatrisk1_cod/20250627/,0.2222222222222222
3198,"Peptic ulcer disease, uncomplicated, chronic DEPRECATED",Chronic neurological disease (CND) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cndatrisk1_cod/20250627/,0.2222222222222222
3198,"Peptic ulcer disease, uncomplicated, chronic DEPRECATED",Chronic respiratory disease (CRD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crdatrisk2_cod/20250627/,0.2222222222222222
3200,"Gastritis and duodenitis, with complication",Supplementary list of diabetes complication codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/drsdm1_cod/20250627/,0.14285714285714285
3200,"Gastritis and duodenitis, with complication",Supplementary list of diabetes complication codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/supplementary-list-of-diabetes-complication-codes/20241205/,0.125
3200,"Gastritis and duodenitis, with complication",HbA1c Diabetes Control and Complications Trial (DCCT) level codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dccthba1c_cod/20250627/,0.1
3201,"Gastritis and duodenitis, uncomplicated, acute",Acute confusion codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/acconfus_cod/20250627/,0.16666666666666666
3202,"Gastritis and duodenitis, uncomplicated, chronic DEPRECATED",Chronic constipation diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chronconstip_cod/20250627/,0.125
3202,"Gastritis and duodenitis, uncomplicated, chronic DEPRECATED",Chronic heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chronhd_cod/20250627/,0.125
3202,"Gastritis and duodenitis, uncomplicated, chronic DEPRECATED",Chronic respiratory disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crdatrisk1_cod/20250627/,0.125
3202,"Gastritis and duodenitis, uncomplicated, chronic DEPRECATED",Chronic hepatitis B codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepbchron_cod/20250627/,0.125
3202,"Gastritis and duodenitis, uncomplicated, chronic DEPRECATED",Chronic hepatitis C codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepcchron_cod/20250627/,0.125
3227,Polycystic kidney disease,Chronic kidney disease (CKD) stage 3-5 codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ckd_cod/20250627/,0.2857142857142857
3227,Polycystic kidney disease,Chronic kidney disease (CKD) stage 1-2 codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ckd1and2_cod/20250627/,0.2857142857142857
3227,Polycystic kidney disease,Chronic kidney disease (CKD) stage 1 and 2 codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ckd1and2atrisk1_cod/20250627/,0.2857142857142857
3227,Polycystic kidney disease,Chronic kidney disease (CKD) stage 4 and 5 codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ckdatrisk1_cod/20250627/,0.2857142857142857
3227,Polycystic kidney disease,Chronic kidney disease (CKD) stage 3 4 and 5 codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ckdatrisk2_cod/20250627/,0.2857142857142857
3227,Polycystic kidney disease,Chronic kidney disease (CKD) exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ckdexc_cod/20200812/,0.2857142857142857
3227,Polycystic kidney disease,Codes for proteinuria for chronic kidney disease (CKD),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ckdprt_cod/20250627/,0.2857142857142857
3227,Polycystic kidney disease,Chronic kidney disease (CKD) resolved codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ckdres_cod/20250627/,0.2857142857142857
3260,Upper GI chronic DEPRECATED,Upper gastrointestinal (GI) bleed codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/upgibleed_cod/20250627/,0.2857142857142857
3260,Upper GI chronic DEPRECATED,Upper gastrointestinal (GI) bleed codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/upgibleed_cod/20250627/,0.25
3260,Upper GI chronic DEPRECATED,Chronic constipation diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chronconstip_cod/20250627/,0.14285714285714285
3260,Upper GI chronic DEPRECATED,Chronic heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chronhd_cod/20250627/,0.14285714285714285
3260,Upper GI chronic DEPRECATED,Chronic respiratory disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crdatrisk1_cod/20250627/,0.14285714285714285
3260,Upper GI chronic DEPRECATED,Chronic hepatitis B codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepbchron_cod/20250627/,0.14285714285714285
3260,Upper GI chronic DEPRECATED,Chronic hepatitis C codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepcchron_cod/20250627/,0.14285714285714285
3263,Upper GI acute DEPRECATED,Upper gastrointestinal (GI) bleed codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/upgibleed_cod/20250627/,0.2857142857142857
3263,Upper GI acute DEPRECATED,Upper gastrointestinal (GI) bleed codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/upgibleed_cod/20250627/,0.25
3263,Upper GI acute DEPRECATED,Acute confusion codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/acconfus_cod/20250627/,0.16666666666666666
3263,Upper GI acute DEPRECATED,Flu-like symptoms and upper and lower respiratory tract infection codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19flurti_cod/20250627/,0.08333333333333333
3776,Congenital msk (all ages) - subcause - Club foot,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.2222222222222222
3776,Congenital msk (all ages) - subcause - Club foot,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.2222222222222222
3776,Congenital msk (all ages) - subcause - Club foot,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.2
3776,Congenital msk (all ages) - subcause - Club foot,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.2
